                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.42424,                0.32409,                0.94171,                0.99818,                0.99601,                0.99278,                0.96845,                0.27921,                0.20258,                0.84029,             0.00031138,             0.00031138,             0.00031138
                    160,                0.41389,                0.32883,                0.94994,                0.99847,                0.99601,                0.99259,                0.96565,                0.28123,                0.20434,                0.84088,             0.00030431,             0.00030431,             0.00030431
                    161,                 0.4209,                0.33207,                0.95783,                0.99855,                0.99601,                0.99325,                0.97048,                0.27734,                0.20162,                0.83919,             0.00029723,             0.00029723,             0.00029723
                    162,                0.42699,                 0.3285,                0.96051,                0.99903,                0.99601,                0.99259,                0.97222,                 0.2718,                0.19782,                0.83724,             0.00029016,             0.00029016,             0.00029016
                    163,                0.42281,                0.32674,                0.95746,                0.99883,                0.99601,                0.99425,                0.97218,                0.26827,                0.19564,                0.83621,             0.00028308,             0.00028308,             0.00028308
                    164,                0.42356,                0.32197,                0.96638,                0.99915,                0.99601,                0.99494,                0.97281,                0.26387,                0.19482,                0.83515,             0.00027601,             0.00027601,             0.00027601
                    165,                0.41369,                0.32334,                0.95952,                0.99939,                0.99615,                  0.995,                0.97546,                0.26016,                0.19394,                0.83377,             0.00026894,             0.00026894,             0.00026894
                    166,                0.42404,                0.33741,                0.95283,                0.99804,                0.99618,                  0.995,                0.97746,                 0.2565,                0.19267,                0.83217,             0.00026186,             0.00026186,             0.00026186
                    167,                 0.4134,                0.31971,                0.95037,                0.99706,                0.99601,                0.99496,                0.97558,                0.25297,                0.19234,                0.82916,             0.00025479,             0.00025479,             0.00025479
                    168,                0.42104,                0.32956,                0.95721,                0.99679,                0.99601,                0.99488,                0.97583,                0.25506,                0.19284,                0.82857,             0.00024772,             0.00024772,             0.00024772
                    169,                0.41246,                0.32336,                0.94283,                 0.9968,                0.99601,                0.99485,                0.97705,                0.25303,                0.19104,                0.82689,             0.00024064,             0.00024064,             0.00024064
                    170,                0.40877,                0.31766,                0.94892,                 0.9987,                0.99601,                0.99488,                0.97778,                0.25326,                0.19059,                0.82771,             0.00023357,             0.00023357,             0.00023357
                    171,                0.41277,                0.32086,                0.94914,                0.99906,                0.99601,                0.99494,                0.97842,                0.25376,                0.19141,                0.82702,              0.0002265,              0.0002265,              0.0002265
                    172,                0.42009,                0.31895,                0.96443,                0.99886,                  0.998,                  0.995,                0.97901,                0.25372,                0.19085,                0.82872,             0.00021942,             0.00021942,             0.00021942
                    173,                0.40809,                0.32372,                0.96059,                0.99916,                  0.998,                  0.995,                0.98016,                0.25124,                0.19186,                0.82859,             0.00021235,             0.00021235,             0.00021235
                    174,                0.41242,                0.32835,                0.96042,                 0.9992,                  0.998,                  0.995,                0.97934,                0.25238,                0.19209,                0.82882,             0.00020528,             0.00020528,             0.00020528
                    175,                0.40556,                0.32205,                0.94971,                 0.9992,                  0.998,                  0.995,                0.97445,                0.25296,                 0.1924,                0.82925,              0.0001982,              0.0001982,              0.0001982
                    176,                0.41739,                0.32457,                0.95691,                0.99686,                0.99601,                0.99433,                0.98024,                0.24135,                0.18686,                0.82461,             0.00019113,             0.00019113,             0.00019113
                    177,                0.42643,                 0.3458,                0.97171,                0.99661,                0.99601,                0.99405,                0.97927,                0.24474,                0.18776,                0.82595,             0.00018406,             0.00018406,             0.00018406
                    178,                0.41686,                0.32013,                0.96014,                0.99776,                0.99601,                0.99269,                0.97696,                0.24965,                0.18863,                0.82799,             0.00017698,             0.00017698,             0.00017698
                    179,                0.41604,                0.32304,                0.94626,                 0.9987,                0.99601,                0.99496,                0.97858,                 0.2477,                0.18825,                0.82768,             0.00016991,             0.00016991,             0.00016991
                    180,                0.41402,                0.32526,                0.95426,                0.99906,                0.99601,                0.99488,                 0.9826,                 0.2394,                0.18539,                0.82525,             0.00016283,             0.00016283,             0.00016283
                    181,                0.38426,                0.30531,                0.93523,                0.99918,                0.99601,                 0.9949,                0.98069,                0.24147,                 0.1864,                0.82469,             0.00015576,             0.00015576,             0.00015576
                    182,                0.39848,                0.32641,                0.95357,                0.99904,                  0.998,                  0.995,                 0.9791,                0.24797,                0.18591,                0.82648,             0.00014869,             0.00014869,             0.00014869
                    183,                0.41452,                0.31508,                0.96274,                0.99931,                0.99621,                  0.995,                0.98027,                0.24143,                0.18401,                0.82388,             0.00014161,             0.00014161,             0.00014161
                    184,                0.41036,                0.32099,                0.95046,                0.99907,                0.99601,                0.99275,                0.98019,                0.23947,                0.18194,                0.82407,             0.00013454,             0.00013454,             0.00013454
                    185,                0.39596,                0.31702,                0.94673,                0.99904,                0.99601,                0.99276,                0.97928,                 0.2351,                0.18236,                0.82149,             0.00012747,             0.00012747,             0.00012747
                    186,                 0.4008,                0.31376,                0.95516,                0.99911,                0.99601,                0.99288,                0.98003,                0.23326,                0.18091,                0.82042,             0.00012039,             0.00012039,             0.00012039
                    187,                0.39458,                0.31183,                0.94936,                0.99914,                0.99601,                0.99295,                 0.9801,                0.23085,                0.17719,                0.81994,             0.00011332,             0.00011332,             0.00011332
                    188,                0.40084,                0.32329,                0.95323,                0.99914,                0.99601,                0.99437,                0.98252,                0.23426,                0.17578,                0.82187,             0.00010625,             0.00010625,             0.00010625
                    189,                0.39137,                0.31264,                0.94455,                0.99917,                0.99601,                0.99386,                0.98313,                0.23193,                0.17512,                0.82138,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    190,                0.38237,                0.30032,                0.93856,                0.99922,                0.99601,                0.99287,                0.98397,                0.22887,                0.17663,                0.82045,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    191,                0.30109,                 0.2548,                0.87936,                0.99919,                0.99601,                0.99271,                0.98256,                0.22779,                0.17757,                0.82051,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    192,                0.28526,                0.23296,                0.86501,                0.99924,                0.99601,                0.99243,                0.97796,                0.23808,                0.18204,                 0.8244,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    193,                 0.2875,                0.22826,                0.86406,                0.99929,                0.99601,                0.99226,                0.97646,                0.23509,                0.18392,                 0.8235,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    194,                0.28203,                0.22323,                0.87251,                0.99922,                0.99601,                0.99217,                0.97718,                0.23176,                0.18431,                0.82085,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    195,                0.28186,                0.22355,                0.86743,                0.99925,                0.99601,                0.99216,                0.97753,                 0.2299,                0.18167,                0.81934,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    196,                0.28417,                0.22108,                0.86761,                0.99926,                0.99601,                0.99217,                0.97788,                0.22883,                0.18033,                0.81834,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    197,                0.28542,                0.21373,                0.86545,                0.99925,                0.99601,                0.99218,                0.97929,                 0.2278,                 0.1789,                0.81807,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    198,                0.26206,                0.21434,                0.85265,                 0.9992,                0.99601,                0.99229,                0.97929,                0.22574,                0.17729,                0.81728,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    199,                0.26565,                0.20819,                0.84164,                0.99917,                0.99601,                0.99233,                0.98128,                0.22402,                0.17623,                0.81665,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    200,                0.26075,                0.20622,                0.84271,                0.99917,                0.99601,                0.99223,                0.98205,                0.22124,                0.17468,                0.81563,             2.1364e-05,             2.1364e-05,             2.1364e-05
