                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.35303,                0.30997,                0.92252,                0.99556,                0.99578,                0.99498,                0.98802,                0.20803,                 0.1742,                0.79694,             0.00023659,             0.00023659,             0.00023659
                    161,                  0.348,                0.29332,                0.92847,                0.99578,                0.99608,                0.99498,                0.99055,                0.21129,                 0.1749,                0.79914,             0.00023109,             0.00023109,             0.00023109
                    162,                0.35155,                0.29766,                0.92522,                 0.9964,                0.99628,                0.99497,                0.98448,                0.21772,                 0.1768,                0.80133,             0.00022559,             0.00022559,             0.00022559
                    163,                0.34643,                0.30523,                0.92346,                 0.9971,                 0.9963,                0.99497,                0.98448,                0.21567,                0.17814,                0.79955,             0.00022009,             0.00022009,             0.00022009
                    164,                0.36382,                0.30968,                0.93738,                0.99742,                0.99682,                0.99497,                 0.9857,                0.20949,                0.17566,                0.79647,             0.00021459,             0.00021459,             0.00021459
                    165,                0.35959,                0.31703,                0.93342,                0.99743,                0.99691,                  0.995,                0.98619,                0.20295,                 0.1732,                0.79365,             0.00020909,             0.00020909,             0.00020909
                    166,                0.36395,                0.30125,                0.92905,                0.99738,                0.99725,                  0.995,                0.98698,                 0.2042,                0.17228,                0.79299,             0.00020359,             0.00020359,             0.00020359
                    167,                0.36664,                 0.3092,                0.91773,                0.99734,                0.99806,                  0.995,                0.98535,                0.20736,                0.17306,                0.79382,             0.00019809,             0.00019809,             0.00019809
                    168,                0.34291,                0.29175,                0.91514,                0.99741,                0.99841,                  0.995,                0.98594,                0.20195,                0.17275,                0.79458,             0.00019259,             0.00019259,             0.00019259
                    169,                0.34312,                0.29694,                0.92243,                0.99758,                0.99841,                  0.995,                0.98651,                0.20392,                0.17248,                0.79553,             0.00018709,             0.00018709,             0.00018709
                    170,                0.34347,                0.29449,                0.91593,                0.99737,                0.99748,                  0.995,                0.98664,                0.19889,                0.17188,                 0.7927,             0.00018159,             0.00018159,             0.00018159
                    171,                0.33821,                0.30228,                0.91226,                0.99666,                0.99733,                  0.995,                0.98662,                0.19763,                0.17057,                0.79277,             0.00017609,             0.00017609,             0.00017609
                    172,                0.32063,                0.28596,                0.90349,                 0.9967,                0.99689,                  0.995,                0.98562,                0.19835,                0.17037,                0.79389,             0.00017059,             0.00017059,             0.00017059
                    173,                0.33191,                0.28669,                0.91896,                0.99651,                0.99684,                  0.995,                0.98556,                0.20004,                0.17168,                0.79402,             0.00016509,             0.00016509,             0.00016509
                    174,                0.32756,                0.28365,                0.91627,                0.99654,                0.99685,                  0.995,                 0.9857,                0.19782,                0.16903,                0.79575,              0.0001596,              0.0001596,              0.0001596
                    175,                0.34392,                0.30924,                0.93477,                0.99663,                0.99673,                  0.995,                0.98707,                0.19459,                0.16663,                0.79422,              0.0001541,              0.0001541,              0.0001541
                    176,                0.34111,                0.28856,                0.91274,                0.99676,                 0.9964,                  0.995,                 0.9928,                0.19045,                0.16622,                 0.7916,              0.0001486,              0.0001486,              0.0001486
                    177,                0.34789,                0.30055,                0.91171,                0.99667,                0.99632,                  0.995,                0.99254,                0.18794,                0.16476,                0.79075,              0.0001431,              0.0001431,              0.0001431
                    178,                0.34214,                 0.2964,                0.91769,                0.99659,                0.99672,                  0.995,                0.99223,                0.18812,                0.16461,                0.79006,              0.0001376,              0.0001376,              0.0001376
                    179,                 0.3174,                 0.2923,                0.90394,                0.99667,                 0.9965,                  0.995,                0.99288,                0.18744,                0.16501,                0.78985,              0.0001321,              0.0001321,              0.0001321
                    180,                0.32328,                0.28099,                0.90772,                 0.9965,                0.99689,                  0.995,                0.99199,                0.18803,                0.16152,                0.78959,              0.0001266,              0.0001266,              0.0001266
                    181,                0.33098,                0.28449,                0.92792,                0.99627,                 0.9969,                  0.995,                0.99169,                0.18584,                0.16152,                0.78855,              0.0001211,              0.0001211,              0.0001211
                    182,                0.32045,                0.28153,                0.90911,                0.99642,                0.99668,                  0.995,                0.99221,                0.18326,                0.15979,                0.78706,              0.0001156,              0.0001156,              0.0001156
                    183,                0.34897,                0.29953,                0.93573,                0.99643,                0.99689,                  0.995,                0.99199,                0.18295,                0.16086,                0.78696,              0.0001101,              0.0001101,              0.0001101
                    184,                0.31937,                0.27687,                0.90042,                0.99677,                0.99672,                  0.995,                0.99233,                0.18404,                0.16019,                0.78709,              0.0001046,              0.0001046,              0.0001046
                    185,                0.32686,                0.28023,                0.91245,                0.99686,                0.99683,                  0.995,                0.99243,                0.18338,                0.16015,                0.78691,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    186,                0.33147,                0.27996,                0.92227,                0.99688,                0.99687,                  0.995,                0.99323,                 0.1813,                0.15871,                0.78666,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    187,                0.31664,                0.28527,                0.91309,                0.99674,                0.99687,                  0.995,                0.99342,                0.17995,                0.15914,                0.78662,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    188,                0.32423,                 0.2898,                0.91579,                0.99647,                0.99687,                  0.995,                0.99265,                0.18019,                0.15846,                0.78667,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    189,                0.33545,                0.29649,                0.91574,                0.99631,                0.99687,                  0.995,                0.99315,                0.17969,                0.15827,                0.78674,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    190,                0.31659,                0.29233,                0.91599,                0.99604,                0.99693,                  0.995,                0.99268,                 0.1775,                0.15921,                0.78581,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    191,                 0.2455,                0.23954,                0.86062,                0.99599,                  0.997,                  0.995,                0.99277,                0.17698,                 0.1597,                0.78577,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    192,                0.23694,                0.22994,                0.84396,                0.99619,                0.99735,                  0.995,                0.99301,                0.17951,                0.16126,                0.78698,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    193,                0.25065,                0.23631,                0.85442,                0.99637,                0.99732,                  0.995,                0.99234,                0.18358,                0.16376,                0.78823,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    194,                0.23288,                0.22626,                0.84993,                0.99647,                0.99731,                  0.995,                0.99271,                 0.1855,                0.16469,                0.78872,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    195,                 0.2303,                0.22223,                0.85022,                0.99656,                0.99715,                  0.995,                0.99195,                0.18405,                0.16392,                0.78808,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    196,                0.22285,                0.21584,                0.83899,                0.99663,                  0.997,                  0.995,                0.98809,                0.18562,                0.16394,                0.78804,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    197,                0.22759,                0.21817,                0.82678,                 0.9965,                0.99696,                  0.995,                0.98851,                0.18547,                0.16326,                0.78766,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    198,                0.22978,                0.22047,                0.84293,                0.99653,                0.99696,                  0.995,                0.98852,                0.18316,                0.16241,                0.78691,             2.7608e-05,             2.7608e-05,             2.7608e-05
                    199,                0.22526,                0.22074,                0.83196,                0.99654,                0.99696,                  0.995,                0.98852,                0.18192,                0.16113,                0.78651,             2.2109e-05,             2.2109e-05,             2.2109e-05
                    200,                0.21582,                0.20803,                0.83079,                0.99658,                0.99695,                  0.995,                0.98854,                0.17968,                0.16006,                0.78612,             1.6609e-05,             1.6609e-05,             1.6609e-05
